"Seller Gstin","Invoice Number","Invoice Date","Transaction Type","Order Id","Shipment Id","Shipment Date","Order Date","Shipment Item Id",Quantity,"Item Description",Asin,Hsn/sac,Sku,"Product Tax Code","Bill From City","Bill From State","Bill From Country","Bill From Postal Code","Ship From City","Ship From State","Ship From Country","Ship From Postal Code","Ship To City","Ship To State","Ship To Country","Ship To Postal Code","Invoice Amount","Tax Exclusive Gross","Total Tax Amount","Cgst Rate","Sgst Rate","Utgst Rate","Igst Rate","Compensatory Cess Rate","Principal Amount","Principal Amount Basis","Cgst Tax","Sgst Tax","Igst Tax","Utgst Tax","Compensatory Cess Tax","Shipping Amount","Shipping Amount Basis","Shipping Cgst Tax","Shipping Sgst Tax","Shipping Utgst Tax","Shipping Igst Tax","Shipping Cess Tax Amount","Gift Wrap Amount","Gift Wrap Amount Basis","Gift Wrap Cgst Tax","Gift Wrap Sgst Tax","Gift Wrap Utgst Tax","Gift Wrap Igst Tax","Gift Wrap Compensatory Cess Tax","Item Promo Discount","Item Promo Discount Basis","Item Promo Tax","Shipping Promo Discount","Shipping Promo Discount Basis","Shipping Promo Tax","Gift Wrap Promo Discount","Gift Wrap Promo Discount Basis","Gift Wrap Promo Tax","Tcs Cgst Rate","Tcs Cgst Amount","Tcs Sgst Rate","Tcs Sgst Amount","Tcs Utgst Rate","Tcs Utgst Amount","Tcs Igst Rate","Tcs Igst Amount","Warehouse Id","Fulfillment Channel","Payment Method Code","Credit Note No","Credit Note Date"
06ABOCS1954R1ZG,IN-284,"2025-08-13 15:02:14",Shipment,406-9501842-2856351,A0221870AFL7I92Q2QFA,"2025-08-14 15:02:04","2025-08-13 14:49:43",496573671460,1,"10  Niacinamide Serum with 1  Zinc PCA  0 5  Bakuchiol  Moringa   Tulsi Extract   Brightening Face Serum for Glowing Skin  Acne Marks  Dark Spots  Pig",B0F66GJN8Y,,X3-Z7YA-42X2,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,"VASAI VIRAR",MAHARASHTRA,IN,401208,419,355.08,63.92,0,0,0,0.18,0,419,355.08,0,0,63.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,1.78,,MFN,COD,,
06ABOCS1954R1ZG,IN-297,"2025-08-15 14:00:37",Shipment,402-5443038-7751529,A0287333BB5DXM11I9LC,"2025-08-16 11:48:40","2025-08-15 13:47:31",496605647925,1,"Ultra Light Sunscreen SPF 50 PA       Non Greasy  No White Cast   For Oily  Dry   Sensitive Skin   Broad Spectrum UVA UVB Protection   With Niacinamid",B0F64QJJ2M,,S7-EQ0J-9S4C,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,MANDYA,KARNATAKA,IN,571427,359,304.24,54.76,0,0,0,0.18,0,359,304.24,0,0,54.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,1.52,,MFN,COD,,
06ABOCS1954R1ZG,IN-277,"2025-08-12 15:01:04",Shipment,402-0078770-4925925,A1021218GRZPLCEMDYKE,"2025-08-16 11:48:40","2025-08-12 14:48:45",496003747668,2,"10  Niacinamide Serum with 1  Zinc PCA  0 5  Bakuchiol  Moringa   Tulsi Extract   Brightening Face Serum for Glowing Skin  Acne Marks  Dark Spots  Pig",B0F66GJN8Y,,X3-Z7YA-42X2,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,KOHIMA,NAGALAND,IN,797001,838,710.16,127.84,0,0,0,0.18,0,838,710.16,0,0,127.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,3.56,,MFN,COD,,
06ABOCS1954R1ZG,IN-296,"2025-08-15 13:33:08",Shipment,402-7947632-2340358,A04574031DMOKWLF6LFB1,"2025-08-16 11:48:40","2025-08-15 13:19:53",496128540521,1,"10  Niacinamide Serum with 1  Zinc PCA  0 5  Bakuchiol  Moringa   Tulsi Extract   Brightening Face Serum for Glowing Skin  Acne Marks  Dark Spots  Pig",B0F66GJN8Y,,X3-Z7YA-42X2,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,Lucknow,"UTTAR PRADESH",IN,226010,419,355.08,63.92,0,0,0,0.18,0,419,355.08,0,0,63.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,1.78,,MFN,COD,,
06ABOCS1954R1ZG,IN-295,"2025-08-15 11:53:11",Shipment,171-8867651-8079569,A10294423UWGMUNAIPRQ9,"2025-08-16 11:52:35","2025-08-15 11:40:44",497025088971,1,"10  Niacinamide Serum with 1  Zinc PCA  0 5  Bakuchiol  Moringa   Tulsi Extract   Brightening Face Serum for Glowing Skin  Acne Marks  Dark Spots  Pig",B0F66GJN8Y,,X3-Z7YA-42X2,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,VARANASI,"UTTAR PRADESH",IN,221003,419,355.08,63.92,0,0,0,0.18,0,419,355.08,0,0,63.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,1.78,,MFN,COD,,
06ABOCS1954R1ZG,IN-288,"2025-08-14 12:41:09",Shipment,407-8948562-8197908,A03951631BUV60VSCIDMO,"2025-08-16 11:52:44","2025-08-14 12:22:06",496467398399,1,"10  Niacinamide Serum with 1  Zinc PCA  0 5  Bakuchiol  Moringa   Tulsi Extract   Brightening Face Serum for Glowing Skin  Acne Marks  Dark Spots  Pig",B0F66GJN8Y,,X3-Z7YA-42X2,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,NADIAD,GUJARAT,IN,387001,419,355.08,63.92,0,0,0,0.18,0,419,355.08,0,0,63.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,1.78,,MFN,COD,,
06ABOCS1954R1ZG,IN-289,"2025-08-14 13:14:05",Shipment,403-4020555-2680300,A09478273GOJTCFPQLMJ5,"2025-08-16 11:52:35","2025-08-14 12:59:58",496182518199,1,"10  Niacinamide Serum with 1  Zinc PCA  0 5  Bakuchiol  Moringa   Tulsi Extract   Brightening Face Serum for Glowing Skin  Acne Marks  Dark Spots  Pig",B0F66GJN8Y,,X3-Z7YA-42X2,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,Botad,GUJARAT,IN,364710,419,355.08,63.92,0,0,0,0.18,0,419,355.08,0,0,63.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,1.78,,MFN,PayStation,,
06ABOCS1954R1ZG,IN-294,"2025-08-15 09:17:12",Shipment,405-9515313-4341927,A0012065N21BMKHPWLL9,"2025-08-16 11:54:47","2025-08-15 09:02:53",497042752105,1,"10  Niacinamide Serum with 1  Zinc PCA  0 5  Bakuchiol  Moringa   Tulsi Extract   Brightening Face Serum for Glowing Skin  Acne Marks  Dark Spots  Pig",B0F66GJN8Y,,X3-Z7YA-42X2,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,PUNE,MAHARASHTRA,IN,411009,419,355.08,63.92,0,0,0,0.18,0,419,355.08,0,0,63.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,1.78,,MFN,PayStation,,
06ABOCS1954R1ZG,IN-292,"2025-08-14 19:07:14",Shipment,407-3886145-3143567,A07789173EJSMDWY5B518,"2025-08-16 11:54:51","2025-08-14 18:54:53",496351609474,1,"Ultra Light Sunscreen SPF 50 PA       Non Greasy  No White Cast   For Oily  Dry   Sensitive Skin   Broad Spectrum UVA UVB Protection   With Niacinamid",B0F64QJJ2M,,S7-EQ0J-9S4C,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,BHOPAL,"MADHYA PRADESH",IN,462038,359,304.24,54.76,0,0,0,0.18,0,359,304.24,0,0,54.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,1.52,,MFN,PayStation,,
06ABOCS1954R1ZG,IN-291,"2025-08-14 15:00:02",Shipment,402-0434723-4687562,A10316663MOBE54T1CZW8,"2025-08-16 11:54:48","2025-08-14 14:46:54",496046777469,1,"Ultra Light Sunscreen SPF 50 PA       Non Greasy  No White Cast   For Oily  Dry   Sensitive Skin   Broad Spectrum UVA UVB Protection   With Niacinamid",B0F64QJJ2M,,S7-EQ0J-9S4C,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,Challakere,KARNATAKA,IN,577522,359,304.24,54.76,0,0,0,0.18,0,359,304.24,0,0,54.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,1.52,,MFN,COD,,
06ABOCS1954R1ZG,IN-298,"2025-08-15 22:08:47",Shipment,402-2915031-3150720,A0657911QS6VG2YZ1PKU,"2025-08-16 11:54:45","2025-08-15 21:55:29",497300769998,1,"Ultra Light Sunscreen SPF 50 PA       Non Greasy  No White Cast   For Oily  Dry   Sensitive Skin   Broad Spectrum UVA UVB Protection   With Niacinamid",B0F64QJJ2M,,S7-EQ0J-9S4C,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,"NAVI MUMBAI",MAHARASHTRA,IN,400705,359,304.24,54.76,0,0,0,0.18,0,359,304.24,0,0,54.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,1.52,,MFN,COD,,
06ABOCS1954R1ZG,IN-290,"2025-08-14 13:46:43",Shipment,406-0734118-5713117,A04743142OTJY5R60XOI3,"2025-08-16 11:54:47","2025-08-14 13:31:57",496194385268,1,"10  Niacinamide Serum with 1  Zinc PCA  0 5  Bakuchiol  Moringa   Tulsi Extract   Brightening Face Serum for Glowing Skin  Acne Marks  Dark Spots  Pig",B0F66GJN8Y,,X3-Z7YA-42X2,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,PIRANGUT,MAHARASHTRA,IN,412115,419,355.08,63.92,0,0,0,0.18,0,419,355.08,0,0,63.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,1.78,,MFN,COD,,
06ABOCS1954R1ZG,IN-293,"2025-08-14 23:25:06",Shipment,407-4063222-0865154,A071256731BHFW4FNYJAZ,"2025-08-16 11:54:47","2025-08-14 23:16:57",496500230405,1,"10  Niacinamide Serum with 1  Zinc PCA  0 5  Bakuchiol  Moringa   Tulsi Extract   Brightening Face Serum for Glowing Skin  Acne Marks  Dark Spots  Pig",B0F66GJN8Y,,X3-Z7YA-42X2,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,LUDHIANA,PUNJAB,IN,148020,419,355.08,63.92,0,0,0,0.18,0,419,355.08,0,0,63.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,1.78,,MFN,COD,,
06ABOCS1954R1ZG,IN-226,"2025-08-03 08:55:37",Refund,407-0847440-2007550,A00340243TCVQ4LB9NYLY,"2025-08-03 15:11:48","2025-08-03 08:41:17",491649019609,1,"Ultra Light Sunscreen SPF 50 PA       Non Greasy  No White Cast   For Oily  Dry   Sensitive Skin   Broad Spectrum UVA UVB Protection   With Niacinamid",B0F64QJJ2M,,S7-EQ0J-9S4C,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,SOLAPUR,MAHARASHTRA,IN,413214,-359,-304.24,-54.76,0,0,0,0.18,0,359,-304.24,0,0,-54.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,-1.52,,MFN,COD,CN-29,"2025-08-16 15:24:43"
06ABOCS1954R1ZG,IN-259,"2025-08-07 14:12:13",Refund,402-2412697-2999543,A03159482ZHA2M9455P41,"2025-08-08 15:21:44","2025-08-07 13:59:57",492954147670,1,"Ultra Light Sunscreen SPF 50 PA       Non Greasy  No White Cast   For Oily  Dry   Sensitive Skin   Broad Spectrum UVA UVB Protection   With Niacinamid",B0F64QJJ2M,,S7-EQ0J-9S4C,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,BID,MAHARASHTRA,IN,431122,-359,-304.24,-54.76,0,0,0,0.18,0,359,-304.24,0,0,-54.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,-1.52,,MFN,COD,CN-30,"2025-08-17 07:18:18"
06ABOCS1954R1ZG,IN-304,"2025-08-17 04:19:25",Shipment,402-2732490-6311517,A056394432IG5CCA9IVD3,"2025-08-17 15:50:50","2025-08-17 04:04:42",497440000302,1,"10  Niacinamide Serum with 1  Zinc PCA  0 5  Bakuchiol  Moringa   Tulsi Extract   Brightening Face Serum for Glowing Skin  Acne Marks  Dark Spots  Pig",B0F66GJN8Y,,X3-Z7YA-42X2,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,BHIWANDI,MAHARASHTRA,IN,421302,419,355.08,63.92,0,0,0,0.18,0,419,355.08,0,0,63.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,1.78,,MFN,COD,,
06ABOCS1954R1ZG,IN-299,"2025-08-16 12:21:18",Shipment,171-8678781-5029111,A022712518U1FZBOEB2RK,"2025-08-17 15:50:52","2025-08-16 12:06:58",497366342270,1,"10  Niacinamide Serum with 1  Zinc PCA  0 5  Bakuchiol  Moringa   Tulsi Extract   Brightening Face Serum for Glowing Skin  Acne Marks  Dark Spots  Pig",B0F66GJN8Y,,X3-Z7YA-42X2,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,KAVATHEMAHANKAL,MAHARASHTRA,IN,416418,419,355.08,63.92,0,0,0,0.18,0,419,355.08,0,0,63.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,1.78,,MFN,COD,,
06ABOCS1954R1ZG,IN-301,"2025-08-16 19:26:39",Shipment,171-0525193-4286732,A02180702VY8GS8P0UC85,"2025-08-17 15:50:52","2025-08-16 19:11:58",497343298770,1,"2  Salicylic Acid Serum with 5  Niacinamide   0 5  Bakuchiol   Acne Relief  Oil Control  Pore Minimizing  Anti Acne Face Serum for Oily Skin  Pimples",B0F66VDPB8,,ZC-ZK5O-LV28,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,VILLUKURI,"TAMIL NADU",IN,629180,419,355.08,63.92,0,0,0,0.18,0,419,355.08,0,0,63.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,1.78,,MFN,COD,,
06ABOCS1954R1ZG,IN-302,"2025-08-16 21:37:23",Shipment,408-4512193-6233156,A066474337LKMD5O3TO25,"2025-08-17 15:50:51","2025-08-16 21:22:42",497093171655,1,"Ultra Light Sunscreen SPF 50 PA       Non Greasy  No White Cast   For Oily  Dry   Sensitive Skin   Broad Spectrum UVA UVB Protection   With Niacinamid",B0F64QJJ2M,,S7-EQ0J-9S4C,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,PUSAD,MAHARASHTRA,IN,445216,359,304.24,54.76,0,0,0,0.18,0,359,304.24,0,0,54.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,1.52,,MFN,COD,,
06ABOCS1954R1ZG,IN-303,"2025-08-16 22:50:05",Shipment,407-8874885-3678704,A00339841MAKUY8PRZL2Z,"2025-08-17 15:50:52","2025-08-16 22:37:40",497463043468,1,"10  Niacinamide Serum with 1  Zinc PCA  0 5  Bakuchiol  Moringa   Tulsi Extract   Brightening Face Serum for Glowing Skin  Acne Marks  Dark Spots  Pig",B0F66GJN8Y,,X3-Z7YA-42X2,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,LUDHIANA,PUNJAB,IN,141126,419,355.08,63.92,0,0,0,0.18,0,419,355.08,0,0,63.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,1.78,,MFN,COD,,
06ABOCS1954R1ZG,IN-305,"2025-08-17 08:48:30",Shipment,403-6275716-1444339,A05450162LS7T8X8F127U,"2025-08-17 15:50:50","2025-08-17 08:33:41",497424519092,1,"Ultra Light Sunscreen SPF 50 PA       Non Greasy  No White Cast   For Oily  Dry   Sensitive Skin   Broad Spectrum UVA UVB Protection   With Niacinamid",B0F64QJJ2M,,S7-EQ0J-9S4C,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,VIJAYAPURA,KARNATAKA,IN,562135,359,304.24,54.76,0,0,0,0.18,0,359,304.24,0,0,54.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,1.52,,MFN,COD,,
06ABOCS1954R1ZG,IN-300,"2025-08-16 13:43:00",Shipment,402-1071626-7198758,A0591608O00JF9U5OEHM,"2025-08-17 15:50:52","2025-08-16 13:28:20",497384436066,1,"10  Niacinamide Serum with 1  Zinc PCA  0 5  Bakuchiol  Moringa   Tulsi Extract   Brightening Face Serum for Glowing Skin  Acne Marks  Dark Spots  Pig",B0F66GJN8Y,,X3-Z7YA-42X2,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,SATANA,MAHARASHTRA,IN,423301,419,355.08,63.92,0,0,0,0.18,0,419,355.08,0,0,63.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,1.78,,MFN,COD,,
06ABOCS1954R1ZG,IN-308,"2025-08-17 12:58:09",Shipment,402-9669833-0880302,A02266221UHMQD4Q57POD,"2025-08-18 14:06:59","2025-08-17 12:47:19",497077260943,1,"10  Niacinamide Serum with 1  Zinc PCA  0 5  Bakuchiol  Moringa   Tulsi Extract   Brightening Face Serum for Glowing Skin  Acne Marks  Dark Spots  Pig",B0F66GJN8Y,,X3-Z7YA-42X2,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,UMRED,MAHARASHTRA,IN,441203,419,355.08,63.92,0,0,0,0.18,0,419,355.08,0,0,63.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,1.78,,MFN,COD,,
06ABOCS1954R1ZG,IN-309,"2025-08-17 15:10:24",Shipment,171-3347366-3686737,A0634400393PS4I8M0PKQ,"2025-08-18 14:06:59","2025-08-17 14:55:34",497423086893,1,"10  Niacinamide Serum with 1  Zinc PCA  0 5  Bakuchiol  Moringa   Tulsi Extract   Brightening Face Serum for Glowing Skin  Acne Marks  Dark Spots  Pig",B0F66GJN8Y,,X3-Z7YA-42X2,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,Pathankot,PUNJAB,IN,145001,419,355.08,63.92,0,0,0,0.18,0,419,355.08,0,0,63.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,1.78,,MFN,COD,,
06ABOCS1954R1ZG,IN-306,"2025-08-17 11:02:15",Shipment,405-7386878-3009155,A06678151NR8YQPR40DU7,"2025-08-18 14:07:03","2025-08-17 10:48:22",497241059380,1,"10  Niacinamide Serum with 1  Zinc PCA  0 5  Bakuchiol  Moringa   Tulsi Extract   Brightening Face Serum for Glowing Skin  Acne Marks  Dark Spots  Pig",B0F66GJN8Y,,X3-Z7YA-42X2,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,"Navi Mumbai",MAHARASHTRA,IN,410206,419,355.08,63.92,0,0,0,0.18,0,419,355.08,0,0,63.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,1.78,,MFN,COD,,
06ABOCS1954R1ZG,IN-312,"2025-08-17 20:57:38",Shipment,407-3862359-6320343,A06657271I8J8WJ0PV6HR,"2025-08-18 14:06:59","2025-08-17 20:43:13",497172325402,1,"10  Niacinamide Serum with 1  Zinc PCA  0 5  Bakuchiol  Moringa   Tulsi Extract   Brightening Face Serum for Glowing Skin  Acne Marks  Dark Spots  Pig",B0F66GJN8Y,,X3-Z7YA-42X2,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,"DHARAMPUR INDUSTRIAL ESTATE","HIMACHAL PRADESH",IN,173209,419,355.08,63.92,0,0,0,0.18,0,419,355.08,0,0,63.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,1.78,,MFN,GC_PayStation,,
06ABOCS1954R1ZG,IN-316,"2025-08-18 11:12:01",Shipment,407-1760586-8183516,A01230403OP48O68R49C6,"2025-08-18 14:06:57","2025-08-18 10:58:02",497053144040,1,"10  Niacinamide Serum with 1  Zinc PCA  0 5  Bakuchiol  Moringa   Tulsi Extract   Brightening Face Serum for Glowing Skin  Acne Marks  Dark Spots  Pig",B0F66GJN8Y,,X3-Z7YA-42X2,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,BILASPUR,"HIMACHAL PRADESH",IN,174028,419,355.08,63.92,0,0,0,0.18,0,419,355.08,0,0,63.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,1.78,,MFN,COD,,
06ABOCS1954R1ZG,IN-315,"2025-08-18 10:42:55",Shipment,404-3998402-5377153,A0121728ZS51OFSAXBTN,"2025-08-18 14:14:00","2025-08-18 10:28:15",497152906055,1,"10  Niacinamide Serum with 1  Zinc PCA  0 5  Bakuchiol  Moringa   Tulsi Extract   Brightening Face Serum for Glowing Skin  Acne Marks  Dark Spots  Pig",B0F66GJN8Y,,X3-Z7YA-42X2,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,GARDHIWALA,PUNJAB,IN,144207,419,355.08,63.92,0,0,0,0.18,0,419,355.08,0,0,63.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,1.78,,MFN,COD,,
06ABOCS1954R1ZG,IN-317,"2025-08-18 13:08:40",Shipment,404-8588647-2896333,A00064082U83VW577H97X,"2025-08-18 14:14:32","2025-08-18 12:53:53",497825140395,1,"10  Niacinamide Serum with 1  Zinc PCA  0 5  Bakuchiol  Moringa   Tulsi Extract   Brightening Face Serum for Glowing Skin  Acne Marks  Dark Spots  Pig",B0F66GJN8Y,,X3-Z7YA-42X2,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,KALYAN,MAHARASHTRA,IN,421301,419,355.08,63.92,0,0,0,0.18,0,419,355.08,0,0,63.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,1.78,,MFN,COD,,
06ABOCS1954R1ZG,IN-313,"2025-08-18 07:25:04",Shipment,406-8113965-1100309,A0353812K3AQ0KEAHFWL,"2025-08-18 14:15:48","2025-08-18 07:10:22",497182671851,1,"Ultra Light Sunscreen SPF 50 PA       Non Greasy  No White Cast   For Oily  Dry   Sensitive Skin   Broad Spectrum UVA UVB Protection   With Niacinamid",B0F64QJJ2M,,S7-EQ0J-9S4C,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,GAYA,BIHAR,IN,824210,359,304.24,54.76,0,0,0,0.18,0,359,304.24,0,0,54.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,1.52,,MFN,COD,,
06ABOCS1954R1ZG,IN-275,"2025-08-12 08:49:59",Refund,171-3584216-5867568,A0514433331Z249PZE5TU,"2025-08-12 15:26:44","2025-08-12 08:35:24",496179444442,1,"Ultra Light Sunscreen SPF 50 PA       Non Greasy  No White Cast   For Oily  Dry   Sensitive Skin   Broad Spectrum UVA UVB Protection   With Niacinamid",B0F64QJJ2M,,S7-EQ0J-9S4C,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,BENGALURU,KARNATAKA,IN,560066,-359,-304.24,-54.76,0,0,0,0.18,0,359,-304.24,0,0,-54.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,-1.52,,MFN,COD,CN-31,"2025-08-19 04:52:22"
06ABOCS1954R1ZG,IN-276,"2025-08-12 10:29:40",Refund,406-8162616-1857939,A03526767WVTRRE3CTQR,"2025-08-12 15:26:44","2025-08-12 10:15:01",496118961866,1,"Ultra Light Sunscreen SPF 50 PA       Non Greasy  No White Cast   For Oily  Dry   Sensitive Skin   Broad Spectrum UVA UVB Protection   With Niacinamid",B0F64QJJ2M,,S7-EQ0J-9S4C,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,BENGALURU,KARNATAKA,IN,560056,-359,-304.24,-54.76,0,0,0,0.18,0,359,-304.24,0,0,-54.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,-1.52,,MFN,COD,CN-32,"2025-08-19 07:33:44"
06ABOCS1954R1ZG,IN-280,"2025-08-12 21:15:18",Refund,402-0375391-7586751,A04840733EDCD9ZZSQUEF,"2025-08-14 14:54:34","2025-08-12 21:00:52",496249176018,1,"Ultra Light Sunscreen SPF 50 PA       Non Greasy  No White Cast   For Oily  Dry   Sensitive Skin   Broad Spectrum UVA UVB Protection   With Niacinamid",B0F64QJJ2M,,S7-EQ0J-9S4C,A_GEN_STANDARD,Gurugram,HARYANA,IN,122001,GURUGRAM,HARYANA,IN,122001,BHOPAL,"MADHYA PRADESH",IN,462044,-359,-304.24,-54.76,0,0,0,0.18,0,359,-304.24,0,0,-54.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,-1.52,,MFN,COD,CN-33,"2025-08-19 09:08:23"
